path	kind	type	sentence	basis
plugin/POINTS.md	ungrounded	ASSUMPTION	"Read something first" as a checklist item is the added ritual exactly, and the plan still presents 	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/POINTS.md	ungrounded	ASSUMPTION	That is the whole difference between construction 1 and loudness, and it is why the earlier `path:li	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/POINTS.md	ungrounded	ASSUMPTION	That is demand-and-discharge, the same mechanism as every other row in the table, applied one level 	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/POINTS.md	ungrounded	ASSUMPTION	- **Denies:** declare the run finished without ever asking the tree whether it is. - **Its guard:** 	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/POINTS.md	ungrounded	ASSUMPTION	If done is defined as `out=$(git status --porcelain --untracked-files=all) && test -z "$out"` plus a	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/POINTS.md	ungrounded	ASSUMPTION	Without `pipefail`, a pipe hands you the last command's verdict.	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/POINTS.md	ungrounded	ASSUMPTION	- **Denies:** end the run treating a push report as a landing. - **Its guard:** fetch or `git ls-rem	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/POINTS.md	ungrounded	ASSUMPTION	`ls-remote` asks the remote itself; a plain `git fetch` in a narrow-refspec clone can leave `@{u}` s	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/POINTS.md	ungrounded	ASSUMPTION	- **Denies:** launch a nested worker. - **Its guard:** probe writable home, response transport, and 	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/POINTS.md	ungrounded	ASSUMPTION	- **Denies:** use a PID in a signal operation. - **Its guard:** run `ps`, `pgrep`, or an equivalent 	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/POINTS.md	ungrounded	ASSUMPTION	Require exactly one match — several PIDs newline-joined are one invalid `kill` argument — and when t	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/POINTS.md	ungrounded	ASSUMPTION	- **Denies:** send a mutating request to an external service. - **Its guard:** run an authenticated 	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/POINTS.md	ungrounded	ASSUMPTION	The failure this closes is the forgotten `-S`: an explicit `-S` already fails loudly, but an omitted	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/POINTS.md	ungrounded	ASSUMPTION	- **Denies:** switch or check out a git ref. - **Its guard:** `git rev-parse --verify REF`, or havin	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/POINTS.md	ungrounded	ASSUMPTION	It creates the branch when absent, so "the branch exists" is true by construction rather than by hav	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/POINTS.md	ungrounded	ASSUMPTION	For any other ref — a tag, a remote ref — `-B` would quietly mint a new local branch at `HEAD`, so `	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/POINTS.md	ungrounded	ASSUMPTION	- **Denies:** traverse structured JSON data. - **Its guard:** `jq 'keys'`, `jq 'type'`, `jq -e 'has(	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/POINTS.md	ungrounded	ASSUMPTION	In `jq`, assert the shape — `-e 'has("key")'` on an object, `-se 'length > 0 and all(.[]; has("key")	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/POINTS.md	ungrounded	ASSUMPTION	In Python, index at the boundary and let `KeyError` land. - **The specific defect:** `d.get("key", d	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/POINTS.md	ungrounded	ASSUMPTION	- **Denies:** apply a patch. - **Its guard:** `rg`/`grep` for the patch context and read the target 	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/POINTS.md	ungrounded	ASSUMPTION	When the base blobs are known to the repository, a three-way apply surfaces overlapping edits as con	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/POINTS.md	ungrounded	ASSUMPTION	- **Denies:** apply a generated patch. - **Its guard:** `git apply --check PATCH` first. - **Constru	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/POINTS.md	ungrounded	ASSUMPTION	A generated patch has a producer and a consumer in one session, so the door is the only place both m	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/POINTS.md	ungrounded	ASSUMPTION	Pair it with the `U12` context read; `--check` alone is a weaker claim than it reads as.	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/POINTS.md	ungrounded	ASSUMPTION	- **Denies:** perform an in-place text rewrite. - **Its guard:** `rg`/`grep` for the pattern, or `cm	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/POINTS.md	ungrounded	ASSUMPTION	A raise, not an `assert` — Python drops assertions under `-O`, and a count fence that an interpreter	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/POINTS.md	ungrounded	ASSUMPTION	- **Denies:** make a destructive behavior-changing mutation. - **Its guard:** run an independent beh	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/POINTS.md	ungrounded	ASSUMPTION	Once the golden output is in the tree and a test diffs against it, the "before" is already recorded 	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/POINTS.md	ungrounded	ASSUMPTION	- **Denies:** publish or release an artifact after runtime testing. - **Its guard:** run the suite w	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/POINTS.md	ungrounded	ASSUMPTION	- **Then:** every future pytest run that loads this config — local, CI, someone else's clone — promo	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/POINTS.md	ungrounded	ASSUMPTION	- **Denies:** run a scanner as an acceptance check. - **Its guard:** run its prefix-distractor regre	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/SKILL.md	unbound	AMBIGUOUS	The hooks deny each costly act until its cheap guard is on record this session; this page names the 	'that': 26 candidate antecedents in the preceding 2 sentences: JSON, PID, Use, artifact
plugin/SKILL.md	unbound	AMBIGUOUS	The hooks deny each costly act until its cheap guard is on record this session; this page names the 	'its': 23 candidate antecedents in the preceding 2 sentences: JSON, PID, Use, artifact
plugin/SKILL.md	unbound	AMBIGUOUS	The hooks read it that way and **deny**: a costly call is refused until the cheap call that licenses	'it': 5 candidate antecedents in the preceding 2 sentences: checked, listed, nobody, read
plugin/SKILL.md	unbound	AMBIGUOUS	Read the other way, the same sentence finds **benefit that arrives with no author**: an advantage th	'it': 12 candidate antecedents in the preceding 2 sentences: call, checked, finds, instead
plugin/SKILL.md	unbound	AMBIGUOUS	This page and the pages beside it read it that way and **construct**: for each denied moment, what t	'it': 5 candidate antecedents in the preceding 2 sentences: beside, finds, that, way
plugin/SKILL.md	unbound	AMBIGUOUS	Yes — a construction; build it.	'it': 3 candidate antecedents in the preceding 2 sentences: act, construction, setup
plugin/SKILL.md	unbound	AMBIGUOUS	The first two remove the wrong path; the last three leave it reachable but make missing it loud inst	'it': 3 candidate antecedents in the preceding 2 sentences: leave, path, remove
plugin/SKILL.md	unbound	AMBIGUOUS	The act cannot be typed without it.	'it': 3 candidate antecedents in the preceding 2 sentences: Make, act, guard
plugin/SKILL.md	unbound	AMBIGUOUS	One door.** Give the act exactly one entry point and put the guard inside it.	'it': 4 candidate antecedents in the preceding 2 sentences: Give, door, inside, one
plugin/SKILL.md	unbound	AMBIGUOUS	Declared count.** Have the operation state what it expects to change, and fail on divergence.	'it': 2 candidate antecedents in the preceding 2 sentences: Have, what
plugin/SKILL.md	unbound	AMBIGUOUS	A bound is not a declared count, and it is the near-miss worth naming.	'it': 5 candidate antecedents in the preceding 2 sentences: Have, count, matched, not
plugin/SKILL.md	unbound	AMBIGUOUS	`measured <= limit` passes at every value beneath the limit, so a limit left sitting above what the 	'it': 7 candidate antecedents in the preceding 2 sentences: count, measured <= limit, measures, naming
plugin/SKILL.md	unbound	AMBIGUOUS	A declared count is an equality: it fails in both directions, so slack gets spent deliberately or no	'it': 11 candidate antecedents in the preceding 2 sentences: charged, count, equality, finally
plugin/SKILL.md	unbound	AMBIGUOUS	Each point's entry in [POINTS.md](POINTS.md) names which construction it takes.	'it': 11 candidate antecedents in the preceding 2 sentences: POINTS, charged, count, equality
plugin/SKILL.md	unbound	AMBIGUOUS	Rows may share an entry when they are one point enforced twice — `P01` and `P02` are the same failur	'it': 11 candidate antecedents in the preceding 2 sentences: P, P01, P02, POINTS
plugin/SKILL.md	unbound	AMBIGUOUS	Rows may share an entry when they are one point enforced twice — `P01` and `P02` are the same failur	'they': 4 candidate antecedents in the preceding 2 sentences: POINTS, point, row, when
plugin/SKILL.md	unbound	AMBIGUOUS	The table below is a generated view of `keel/clauses.json`, the artifact the dispatcher actually loa	'it': 15 candidate antecedents in the preceding 2 sentences: P, P01, P02, adopted
plugin/SKILL.md	unbound	AMBIGUOUS	They locate; they do not define.	'they': 2 candidate antecedents in the preceding 2 sentences: positions, through
plugin/SKILL.md	unbound	AMBIGUOUS	"Always run `git status` before pushing" is this; the hooks' repricing of the push itself is not.	'this': 6 candidate antecedents in the preceding 2 sentences: If, added, git status, nothing
plugin/SKILL.md	unbound	AMBIGUOUS	**The mandate.** "Never force-push" removes a fate instead of repricing it, and prohibitions get sus	'it': 11 candidate antecedents in the preceding 2 sentences: If, Never, added, git status
plugin/SKILL.md	unbound	AMBIGUOUS	`--force-with-lease` is the repricing: the fate is still there, it just costs a lease a stale ref ca	'it': 8 candidate antecedents in the preceding 2 sentences: --force-with-lease, Never, fate, instead
plugin/SKILL.md	unbound	AMBIGUOUS	**The setup that needs its own upkeep.** A hook nobody installs on a fresh clone, a config in a file	'its': 10 candidate antecedents in the preceding 2 sentences: --force-with-lease, Never, fate, instead
plugin/SKILL.md	unbound	AMBIGUOUS	If the construction itself needs maintenance, its maintenance cost was moved, not removed.	'its': 6 candidate antecedents in the preceding 2 sentences: A, a, clone, installs
plugin/SKILL.md	unbound	AMBIGUOUS	Open this when a deny names it. - **[ACTS.md](ACTS.md)** — the ten coarser acts: the decisions that 	'it': 7 candidate antecedents in the preceding 2 sentences: POINTS, buys, deny, each
plugin/SKILL.md	unbound	AMBIGUOUS	Open this when a deny names it. - **[ACTS.md](ACTS.md)** — the ten coarser acts: the decisions that 	'they': 15 candidate antecedents in the preceding 2 sentences: ACTS, POINTS, acts, blob
plugin/SKILL.md	unbound	AMBIGUOUS	A construction here can be ignored, and it can be unhelpful; it carries no admission machinery, beca	'it': 3 candidate antecedents in the preceding 2 sentences: advise, deny, here
plugin/SKILL.md	unbound	AMBIGUOUS	The test fence refuses the ten capitalised RFC 2119 tokens across these pages, so they cannot acquir	'they': 8 candidate antecedents in the preceding 2 sentences: RFC, advise, deny, every
plugin/SKILL.md	unbound	AMBIGUOUS	Those clauses still fire; what is missing is the evidence about how often they fire wrongly, and the	'it': 10 candidate antecedents in the preceding 2 sentences: Not, agent, denial, dispatcher
plugin/SKILL.md	unbound	AMBIGUOUS	Those clauses still fire; what is missing is the evidence about how often they fire wrongly, and the	'they': 9 candidate antecedents in the preceding 2 sentences: Not, agent, denial, dispatcher
plugin/SKILL.md	unbound	AMBIGUOUS	The count is deliberately not restated here, because nothing in this repository can recompute it. - 	'it': 6 candidate antecedents in the preceding 2 sentences: deliberately, frozen, how, pass
plugin/SKILL.md	ungrounded	ASSUMPTION	**1.	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/SKILL.md	ungrounded	ASSUMPTION	**2.	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/SKILL.md	ungrounded	ASSUMPTION	**3.	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/SKILL.md	ungrounded	ASSUMPTION	**4.	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/SKILL.md	ungrounded	ASSUMPTION	Set once, inherited.** One setting makes the safe fate the default for every later call in that repo	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/SKILL.md	ungrounded	ASSUMPTION	**5.	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/SKILL.md	ungrounded	ASSUMPTION	Each point's entry in [POINTS.md](POINTS.md) names which construction it takes.	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/SKILL.md	ungrounded	ASSUMPTION	Rows may share an entry when they are one point enforced twice — `P01` and `P02` are the same failur	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/SKILL.md	ungrounded	ASSUMPTION	The table below is a generated view of `keel/clauses.json`, the artifact the dispatcher actually loa	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/SKILL.md	ungrounded	ASSUMPTION	<!-- BEGIN GENERATED: clause-routes | source: keel/clauses.json | regenerate: python3 tools/render_v	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/SKILL.md	ungrounded	ASSUMPTION	"Always run `git status` before pushing" is this; the hooks' repricing of the push itself is not.	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/SKILL.md	ungrounded	ASSUMPTION	`--force-with-lease` is the repricing: the fate is still there, it just costs a lease a stale ref ca	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/SKILL.md	ungrounded	ASSUMPTION	- **[POINTS.md](POINTS.md)** — the twenty-four moments the clauses name, one authored entry each: wh	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/SKILL.md	ungrounded	ASSUMPTION	Open this when a deny names it. - **[ACTS.md](ACTS.md)** — the ten coarser acts: the decisions that 	carries a claim signal (a number, flag, path or symbol) but names no basis for it
plugin/SKILL.md	ungrounded	ASSUMPTION	The test fence refuses the ten capitalised RFC 2119 tokens across these pages, so they cannot acquir	carries a claim signal (a number, flag, path or symbol) but names no basis for it
